,gender,hotness,id,left_swipes,matches,right_swipes,threshold,x,y
187,male,0.353354603745,187.0,"556,744,907,943,958,969",990,"506,599,618,651,760,774,990",0.539806661189,0.733262843926,0.80826992841
188,male,0.172096041551,188.0,"576,641,871,928,972",,"560,931",0.293754058411,0.555098276335,0.0326453629285
189,male,0.0434373767943,189.0,"560,576,641,871,928,972",,,0.108693761583,0.563071178636,0.0121368561749
190,male,0.223229528685,190.0,"504,578,589,658,754,813,840,982,997",657,"657,979",0.112358745657,0.872295244933,0.455354892667
191,male,0.278787020235,191.0,664,"532,535,570,645,676,792,893","521,532,535,544,570,597,645,670,676,761,792,874,893",0.746538427566,0.264474748251,0.163162750732
192,male,0.734678077764,192.0,"567,644,661,830,895","550,713,763,767,927,995,998","550,713,763,767,855,927,995,998",0.539300003128,0.602341447578,0.950701238215
193,male,0.498047591992,193.0,"513,540,624,655,705,845,880,889,908,909,976,983","601,613,710,829,888","577,601,613,710,797,829,888",0.379755059636,0.304846826786,0.901407092186
194,male,0.924498874576,194.0,"505,541,641,699,916",,984,0.382566615515,0.645672761935,0.12545834784
195,male,0.802290550317,195.0,,"591,599,608,689,732,758,769,819,832,854,870,936,968","523,591,599,608,689,732,758,769,782,819,832,854,870,877,936,968",0.99385697741,0.841181867543,0.683404078221
196,male,0.0824969241835,196.0,"521,563,761",,"500,610,629,683,697,726,864,941,947",0.360775053988,0.19052552706,0.273148650694
197,male,0.0472516591313,197.0,"524,534,652,716,740,749,762,798,814,904,914,919,951,956,997",,"525,748,752",0.26008212608,0.906166445369,0.281467734514
198,male,0.234678582403,198.0,"665,866","531,592,708,759","522,531,533,575,592,633,634,708,735,759,773,839,937,938,966",0.859936416624,0.355101127051,0.695790874438
199,male,0.142410217393,199.0,"537,568,599,604,618,877,907,932,968,969",,,0.13513586927,0.708070988626,0.705602459421
200,male,0.360923448318,200.0,,"510,513,613,624,655,880,888,976,983","510,513,540,549,577,613,624,655,705,837,845,880,888,908,909,976,983,988",0.909117244835,0.31342207727,0.92358020787
201,male,0.533978697115,201.0,,"543,587,711,887","543,585,587,671,701,711,802,887,899",0.949070996123,0.796683281772,0.983693265772
202,male,0.939106338923,202.0,"505,519,541,560,641,892,916,984",,,6.00828798614e-06,0.665475437245,0.0976740895426
203,male,0.708612012854,203.0,782,"517,591,666,689,720,769,785,819,870,993","517,523,591,666,689,702,720,758,769,785,819,832,854,870,942,993",0.899048982071,0.930693408075,0.692452198237
204,male,0.111904649751,204.0,"503,582,630,707,818,841,865",,,0.0793384140267,0.0265820059069,0.95490746904
205,male,0.509407970531,205.0,526,"691,695,727,808,898","554,691,695,727,808,898,989",0.953202027216,0.976548182221,0.977784197562
206,male,0.736177276137,206.0,"532,535,544,570,597,645,664,670,676,751,771,776,874","792,893","792,893",0.147837209497,0.269156898203,0.135308116817
207,male,0.843279515186,207.0,622,"502,530,580,643,650,675,731,793,796,804,856,933,946,950,977","502,530,580,643,650,675,731,793,796,804,856,933,946,950,960,977",0.823074720066,0.467084075838,0.575324790664
208,male,0.329297146734,208.0,"521,563,653,761,779,876,962,975","683,739,853","500,610,683,697,726,739,853,941,947",0.375738511243,0.247196720281,0.263914002007
209,male,0.963807469271,209.0,,"509,522,531,536,575,592,615,624,633,703,710,735,759,773,797,829,839,888,889,908,925,934,938","509,522,531,536,575,592,615,624,633,703,710,735,759,773,797,829,839,888,889,908,925,934,938",0.930051589586,0.339870193438,0.769864472901
210,male,0.485853073884,210.0,"684,844,916,955","519,617,892","519,541,617,721,892,902,903,948,967",0.901100835764,0.779516775505,0.0697243707612
211,male,0.691093264238,211.0,"507,679,810,959,981","574,696,816,818,878","574,630,696,737,764,775,816,818,878,954",0.630068330098,0.0227273119263,0.791104245329
212,male,0.463125877355,212.0,"890,944,963","581,616,635,646,755,768,846,964,996","559,581,593,616,635,639,640,646,755,768,789,846,957,964,996",0.777646578897,0.487697858139,0.297768511488
213,male,0.691704298328,213.0,"580,665,675,905,937,950","502,650,731,796,856,966","502,650,731,796,856,966",0.384499864369,0.383523567417,0.586445062728
214,male,0.969573626213,214.0,"516,551,555,658,698,749,952","524,578,678,694,712,754,762,827,840,867","524,578,678,694,712,754,762,827,840,867",0.750904331682,0.784016308409,0.352223806345
215,male,0.294665345284,215.0,"803,883,920","718,811,921","539,569,584,718,790,804,811,820,910,921,933,977",0.751964627719,0.632942116531,0.552707915267
216,male,0.080894570861,216.0,"507,574,630,636,679,696,764,775,810,816,818,878,954,959,981",,"623,737",0.0599320085854,0.0641881412529,0.793701160889
217,male,0.0165179398402,217.0,"537,584,608,718,869,877,881,929,968",,"820,910,932",0.48466857565,0.764363885579,0.566056695336
218,male,0.496669335069,218.0,"572,642,778,781,847,912",553,"514,553,620,713",0.14802391359,0.563399447515,0.819639883294
219,male,0.025410516361,219.0,"507,636,970,978,986",,"547,696,715,728,764,816,878,922,954",0.644562107239,0.120892593591,0.71541769169
220,male,0.853463648792,220.0,,"508,581,635,653,656,682,741,750,783,846,861,876,890,944,964","508,581,635,653,656,682,741,750,783,846,861,876,890,944,964",0.996979344505,0.392141469193,0.329237513301
221,male,0.709459421757,221.0,"518,526,554,609,695,727,791,808,887,898,973,989",896,"671,896",0.171409443474,0.918181459693,0.946334276694
222,male,0.298401535368,222.0,"511,531,536,561,728,889,976","601,829","509,577,601,623,632,633,703,829,848,900,934",0.485055165873,0.227092861044,0.830548077271
223,male,0.736546889985,223.0,"518,609,667,870,973,990","791,896,898","702,791,896,898",0.316975109734,0.898131455835,0.818041845477
224,male,0.821992275802,224.0,"546,566,581,583,600,616,639,648,723,755,757,768,784,786,846,857,861,873,930,939,944,945","559,640,692,756","559,640,692,756",0.0932645243288,0.464243657318,0.226266188511
225,male,0.654610456588,225.0,"572,595,642,778,781,847,912,913,915,969","553,713","514,553,620,713",0.239328645794,0.55992538355,0.805246101134
226,male,0.295177280832,226.0,"546,566,686,709,722,753,784,825,863,897,928,930,931,939,961",,,0.111749485047,0.430953027331,0.059149117366
227,male,0.242773641727,227.0,"607,877,929,968",,"537,568,569,604,820,932",0.676099010965,0.69722223831,0.65961270351
228,male,0.782792844292,228.0,"532,566,597,612,645,676,709,722,723,751,857,863,876","544,600,670,686,692,784,786,861,893","544,600,648,670,686,692,784,786,861,893",0.44506490369,0.349630637579,0.173795411129
229,male,0.381955618542,229.0,"664,776,999","564,570,676,792,825","557,564,570,597,676,704,733,765,771,792,825,897,940,961",0.765282369395,0.282678549843,0.0558491524451
230,male,0.554275408801,230.0,"515,886,905,917,953","603,614,627,734","571,603,614,627,637,734,807,850,872,901",0.676806449679,0.244478753067,0.507334757285
231,male,0.240909010792,231.0,"552,704,765,776,875,999",564,"557,564",0.167752097419,0.188170758532,0.0158411877906
232,male,0.512417304427,232.0,"580,622,625,913,946","530,595,650,742,933,938,966","530,595,650,742,824,838,933,938,966",0.585732244877,0.476854591258,0.663853494104
233,male,0.165227304191,233.0,"658,869",952,"504,516,555,578,698,754,813,827,840,867,952,979,982",0.892778911598,0.816198674502,0.437642925448
234,male,0.187647716696,234.0,"505,541,641,674,892,916",,984,0.31473727316,0.671771630238,0.118094855616
235,male,0.40444149537,235.0,,"595,607,742,915","501,568,569,595,604,607,625,742,790,820,915,933",0.95723243291,0.616456717741,0.631411529639
236,male,0.718567512527,236.0,"558,801,835,842,875","659,851","552,659,685,706,851,864",0.404417199248,0.0961786962046,0.112664363513
237,male,0.734055827634,237.0,"534,638,719,749,798,800,828,904,919,955,956","668,674,712,748,752,914","668,674,678,712,748,752,814,914,994",0.816012116281,0.832066843007,0.217154978525
238,male,0.201879787073,238.0,"503,511,512,582,601,707,780,837,841,865,868",,,0.0953590252905,0.128888703736,0.945444785771
239,male,0.802669654301,239.0,"527,589,663,687,714,813,831,858,979,982",657,657,0.0183438042887,0.941222972236,0.524280575025
240,male,0.062880039332,240.0,"532,544,566,570,597,612,645,670,676,709,722,723,751,857,863","686,893","546,600,648,686,692,771,784,786,792,825,893,897,961",0.349384112736,0.352297343217,0.136750748767
241,male,0.0732837485934,241.0,"522,531,533,536,575,592,633,634,665,708,735,866,937,938",,"509,759,773,839,934,966",0.366365879118,0.32656905595,0.707001968276
242,male,0.320996434015,242.0,"522,533,665,866","531,708,759","531,634,708,734,759,773,839,937,966",0.647737826848,0.290504460253,0.64726854769
243,male,0.759647096746,243.0,"504,516,524,525,555,578,658,716,749,754,762,798,814,827,840,867,904,997",,,0.0686079353284,0.874608606449,0.36185736918
244,male,0.312778426428,244.0,"511,513,601,613,655,705,837,909,983,988",,"512,577,780",0.223938053984,0.219994110995,0.954190494989
245,male,0.274195438749,245.0,"501,607,907,915,943,969","553,595","553,568,595,604,618,620,742,744,912",0.633930396713,0.646650173332,0.736478923138
246,male,0.237225830504,246.0,"504,589,608,714,813,831,840,869,979,982",657,657,0.0464339789061,0.864105848855,0.502323957081
247,male,0.541162852974,247.0,"523,591,689,732,758,769,782,785,819,832,854,870,877,936",,,0.023430079731,0.867731352574,0.679169959322
248,male,0.63901456203,248.0,"501,569,607,618,625,642,847,912,915,969","553,595,742,824","553,595,604,620,742,824,838",0.409227825688,0.598260058198,0.731022479683
249,male,0.678849813528,249.0,"524,534,652,716,749,762,798,814,904,914,919,951,956","748,752","525,748,752",0.261929343771,0.896740608422,0.27210685359
250,male,0.623220723146,250.0,920,"718,803,811,860,910,921","539,584,718,803,811,820,860,883,910,921",0.929655252857,0.656409703623,0.510402726775
251,male,0.800267751888,251.0,520,"527,657,714","527,589,657,687,714,799",0.89680557279,0.969334813246,0.494022140877
252,male,0.738831780196,252.0,"551,555,562,594,638,674,694,749,770,814,827,828,918,952,956,994","712,772","579,662,678,712,772",0.409813545869,0.761972489221,0.271240950125
253,male,0.333558845931,253.0,"715,833,917,970,978,986","547,614","547,571,614,631,654,673,693,734,745,850,862,872,901",0.599498439212,0.176962718873,0.578857101075
254,male,0.133854707727,254.0,"539,584,605,718,803,811,820,883,910",,921,0.050320151661,0.683154089892,0.512181174526
255,male,0.609950106066,255.0,"501,580,622,625,913,946","530,595,650,742,824,933","530,595,650,742,824,838,933",0.567394353681,0.493938488002,0.662306835622
256,male,0.440829624727,256.0,"515,637,724,833,852,862,917,974","700,738,745,991","631,673,693,700,738,745,807,850,872,991",0.425825750176,0.148129225173,0.4800372667
257,male,0.61983608637,257.0,869,"608,714,831,881,936,968,982","608,714,813,831,877,881,929,936,968,979,982",0.974204559832,0.811943320462,0.55354594012
258,male,0.752949932795,258.0,"626,656,741,779,783,953,975","508,596,603,627,653,669,750,805,853","508,596,603,627,653,669,750,805,853,971",0.409325835197,0.314519551649,0.386625289502
259,male,0.758189802646,259.0,"502,530,580,622,675,796,856,946","650,731,824,933,966","650,731,824,933,966",0.351607400281,0.447319767072,0.618875552313
260,male,0.732143393809,260.0,,"512,582,613,780,865,868,983,988","503,512,582,613,780,837,865,868,983,988",0.96547135994,0.157038444797,0.996042154797
261,male,0.623773050595,261.0,"521,566,581,612,723,751,768,857,876,944","532,544,600,670,692,739,755,786,846,861,893,964","532,544,600,648,670,692,739,755,786,846,861,893,962,964",0.500741372517,0.373420402479,0.23506157079
262,male,0.963304055555,262.0,"642,781,847,913,915,969","514,553,572,595,713,838,912","514,553,572,595,620,713,838,912",0.453888719564,0.556103541844,0.792569572753
263,male,0.747630952069,263.0,,"556,599,651,760,774,907,943,958,990","556,599,651,744,760,774,907,943,958,990",0.928236435355,0.765470647938,0.780964237482
264,male,0.0946513296199,264.0,"607,625,915,969",595,"501,568,569,595,604,618,742,790,912,932",0.699668933614,0.631145656533,0.667586395198
265,male,0.43601978011,265.0,"501,569,595,604,607,622,625,642,742,824,838,912,913,915,946",553,553,0.0139524407067,0.568057135999,0.701871348141
266,male,0.270377618055,266.0,"511,561,636,728,976","601,829","509,577,601,623,632,703,829,848,900",0.41987487216,0.192334074138,0.828254090594
267,male,0.52539302372,267.0,"519,541,617,638,668,674,684,828,892,903,916,955,994",,"902,967",0.104099737526,0.75668254207,0.114989134202
268,male,0.0605299875114,268.0,"501,514,595,622,625,642,742,824,838,847,912,913,915,946",,553,0.0569776314349,0.522754140554,0.728491201644
269,male,0.505648352072,269.0,"586,684,721,859,955","617,949","565,617,736,902,903,949",0.884433317755,0.871553837741,0.0363409132632
270,male,0.921139290947,270.0,"584,803,815,883","539,605,619,690,718,811,860,879","539,605,619,690,718,811,860,879",0.72170454871,0.660907487525,0.426445306706
271,male,0.0951000075946,271.0,"502,522,533,634,665,708,796,866,937",731,"731,773,839,966",0.349878497891,0.33163103169,0.612163442842
272,male,0.294270053205,272.0,"505,541,662,674,699,916,984",,,0.204928378181,0.659508781405,0.14067412535
273,male,0.436204352676,273.0,,"652,849","525,534,647,652,849,919,951",0.961245982591,0.999360248095,0.241474439222
274,male,0.35506296991,274.0,"608,689,732,758,769,782,831,832,869,877,881,936,968",714,"714,979",0.167933919304,0.831431951115,0.609505341049
275,male,0.518230308991,275.0,"664,751,776,999","532,570,597,670,676,686,709,733,792,825,863","532,570,597,670,676,686,709,733,771,792,825,863,897,940,961",0.840888359871,0.319802520281,0.0718032652279
276,male,0.650465563518,276.0,"649,680,700,809,906,924",,,0.121098812054,0.00447738821071,0.393977952213
277,male,0.740522745495,277.0,"519,541,617,638,668,674,684,719,721,828,892,903,916,955,994",967,"902,967",0.191832843124,0.787466095791,0.114933666416
278,male,0.127035888562,278.0,"537,568,599,618,877,907,929,932,968",,604,0.31723583048,0.705097718855,0.677719489624
279,male,0.303342029708,279.0,"505,641,871,916,972",,"560,984",0.24311545374,0.623853221633,0.0324942492034
280,male,0.0909849730533,280.0,884,,"514,572,642,713,778,781,794,826,847,923,925,927,935,965,992",0.952944012247,0.496584120356,0.865616673475
281,male,0.26033366215,281.0,"594,638,660","770,772","541,562,573,579,662,674,694,770,772,918,984,994",0.885913536864,0.690071600574,0.201818350461
282,male,0.29475845698,282.0,"588,616,639,660,699,822,957","757,817,843","573,579,640,646,757,817,843,945",0.648783901969,0.576080944823,0.23303668784
283,male,0.212970151708,283.0,"551,555,588,594,749,827,952","770,772","562,573,579,606,662,678,694,712,770,772,918",0.612286910949,0.734078408625,0.295498252216
284,male,0.853962161792,284.0,503,"511,512,582,707,780,841,865,868","511,512,582,707,780,837,841,865,868",0.766120587913,0.132237457657,0.974737698579
285,male,0.691591464498,285.0,622,"501,530,569,580,595,607,625,650,742,824,933,946","501,530,569,580,595,607,625,650,742,790,824,838,933,946",0.848427881775,0.518390945227,0.639028360088
286,male,0.801353330359,286.0,"551,594,660,815","573,588,606,690,770,772,843,879,882","562,573,579,588,606,690,694,770,772,843,879,882,918,957",0.73970778536,0.661808161477,0.316745012611
287,male,0.918626893715,287.0,"698,883","584,605,718,811,840,910","584,605,718,811,840,910",0.769809602549,0.724127169392,0.453289499624
288,male,0.535185178113,288.0,"529,542,680,724,787,795,833,836,862,974","631,693,729,738,743,745,980,991","631,693,729,738,743,745,980,991",0.419002960247,0.0473496448206,0.505153187488
289,male,0.211612966829,289.0,"537,568,820,877,881,929,932,968",,,0.0551204948302,0.720679627025,0.622611009629
290,male,0.0241765572756,290.0,"523,591,599,689,720,732,758,769,819,832,854,870,936",,702,0.237228506149,0.861747332641,0.73176784965
291,male,0.367976877271,291.0,,"515,603,614,627,917,987,991","515,596,603,614,627,637,807,850,886,917,987,991",0.792782734761,0.212261326645,0.453661294034
292,male,0.429785111719,292.0,"505,576,583,641,660,699,757,817,822,928,945,984",,,0.127216435132,0.59375434982,0.146167240348
293,male,0.249336436013,293.0,"515,596,614,626,637,669,779,886,917,953,987",627,"603,627,807",0.132906929164,0.245111578051,0.448872683042
294,male,0.231746939058,294.0,665,"531,592,624,759,925","522,531,536,575,592,615,624,633,710,735,759,773,797,839,889,925,934,938",0.848170292698,0.368961749879,0.748986863371
295,male,0.881302228609,295.0,"505,541,641,916",560,"560,984",0.437041799736,0.643695569471,0.105503423091
296,male,0.253384856215,296.0,"524,578,658,716,762,798,904,919,951,985,997",,"525,740",0.351887448542,0.939245173452,0.341650495485
297,male,0.16786198632,297.0,"542,637,833,852,862,917,974","738,991","631,673,693,700,724,738,745,807,850,872,991",0.490535915478,0.144898083319,0.480804283183
298,male,0.259157015795,298.0,,"513,531,601,624,655,710,829,880","509,513,531,536,561,575,577,601,615,624,632,633,655,703,705,710,797,829,848,880,888,889,908,934,976",0.932604823558,0.286794998337,0.841068866252
299,male,0.287568374722,299.0,"518,554,609,667,711,791,898,973,990",896,896,0.239827602548,0.883429012429,0.838992900599
300,male,0.285210058418,300.0,"522,533,536,575,665,866,937","531,592,708,759","509,531,592,633,634,703,708,759,773,839,934,938",0.627072785757,0.30167207172,0.70842392191
301,male,0.933330611609,301.0,,"557,564,570,704,733,765,771,776,792,875,940,999","557,564,570,704,733,765,771,776,792,875,940,999",0.980773282643,0.244156509395,0.0199049574571
302,male,0.895674600806,302.0,"624,778,794,884","540,545,549,615,766,797,826,845,880,888,923,925,935,965,992","540,545,549,615,766,797,826,845,880,888,923,925,935,965,992",0.716750657968,0.437604816575,0.876545762853
303,male,0.464985838408,303.0,"801,834,842","659,806","659,685,706,806",0.460226871854,0.0224376178415,0.175402704221
304,male,0.894952851738,304.0,"523,591,608,689,714,732,758,769,782,785,819,831,832,854,870,877,936,968",,,0.0648953871409,0.86555463017,0.644798315009
305,male,0.514767223917,305.0,"645,664,765,776,835,999","535,564,570,676,792,874","535,552,557,564,570,676,704,771,792,874,875",0.541513376545,0.2147218281,0.0884248790668
306,male,0.80946686617,306.0,"580,622,625,913,946","530,650,742,824,856,933,966","530,650,742,824,838,856,933,966",0.556901615138,0.479047331659,0.651853033294
307,male,0.722714238028,307.0,"556,567,587,661,802,895","543,585,701,760,998","506,543,585,644,701,760,899,998",0.598628236946,0.736270278664,0.953534244152
308,male,0.0744246159553,308.0,781,,"514,642,778,826,847,913,923,925,965",0.922854590431,0.471593958757,0.834254117208
309,male,0.733327069355,309.0,"638,828,916","541,674,892,967","541,662,674,892,967,994",0.712761854356,0.725014409799,0.156923577817
310,male,0.999155462121,310.0,"528,565,586,672,684,717,721,746,859,911,949",736,736,0.285457276541,0.921106020707,0.0457336833224
311,male,0.434408539964,311.0,,"718,881,968","537,568,584,718,820,881,883,910,929,932,968",0.981291493846,0.710888959862,0.581821842442
312,male,0.897309256871,312.0,,"649,680,700,724,809,823,852,906,924,974,991","649,680,700,724,809,823,852,906,924,974,991",0.922427957039,0.0627970996932,0.394208673115
313,male,0.65330046696,313.0,"513,601,613,655,705,837,908,909,976,983,988",577,577,0.0655516935944,0.2823597472,0.929581758459
314,male,0.450698636214,314.0,"519,541,617,638,668,674,684,719,721,828,892,903,916,955",,"902,967",0.196174327259,0.793508785868,0.097581706102
315,male,0.850567307003,315.0,"503,582,630,707,818,841,865,868",,,0.144720016882,0.0491336233375,0.948272660809
316,male,0.355431218322,316.0,"506,518,543,556,585,587,671,701,711,760,774,791,802,896,958,990",,,0.0766251045674,0.796304128172,0.901784336604
317,male,0.611296642766,317.0,"551,562,573,579,588,594,606,662,678,694,712,770,815,882,918,952",772,772,0.275217723773,0.704456458203,0.307694107671
318,male,0.823570501186,318.0,833,"515,571,614,631,693,724,734,738,745,807,850,862,872,917,980,991","515,571,614,631,654,673,693,724,734,738,745,807,850,862,872,901,917,974,980,991",0.899172007687,0.156962632103,0.525759941976
319,male,0.0898672627359,319.0,"801,835",,"558,685,706,834,842,851,894",0.742047272379,0.0365933867656,0.0946566817614
320,male,0.269812397717,320.0,"536,665","531,592,708,710,759","522,531,533,575,592,615,633,634,703,708,710,735,759,773,839,934,937,938,966",0.771512337658,0.340379052262,0.719916604157
321,male,0.129907893637,321.0,"660,822,963","755,817","573,588,593,616,639,640,646,755,789,817,843,882,945,957,996",0.908301029655,0.56360079835,0.279309969636
322,male,0.991066797502,322.0,"507,636,981,986","547,696,715,728,764,816,878,922,954,978","547,696,715,728,764,816,878,922,954,978",0.83344419982,0.0998837893216,0.729406405322
323,male,0.301888817081,323.0,"581,616,639,768,822,873,944","600,692,755,756,757,786,930","559,583,600,640,646,692,755,756,757,786,846,930,945",0.526340567121,0.486683161499,0.229771304154
324,male,0.167860767412,324.0,"532,566,597,612,709,722,723,751,768,857,863,873,930","600,686,692,756,784,786,893","546,559,600,648,670,686,692,756,784,786,861,893,939",0.413213183375,0.399255067731,0.166556847735
325,male,0.529884559161,325.0,"520,799,985","527,657","527,589,657,687",0.442925988884,0.98870714456,0.480116386726
326,male,0.285066754732,326.0,"505,641,972",,"560,576,871,984",0.419167812557,0.607556112177,0.0339105162686
327,male,0.535099354484,327.0,959,"511,512,582,601,707,780,841,865","503,511,512,582,601,623,707,780,818,841,865,868",0.847014336046,0.125860124934,0.924366631357
328,male,0.695867067722,328.0,"781,913","553,778,826,847,925,965","514,553,642,778,826,838,847,923,925,965",0.742693423067,0.48393776009,0.804939831008
329,male,0.26185287746,329.0,"679,810,959,981","574,816","574,582,623,630,707,737,764,775,816,818,841,954",0.877608435865,0.0752329741631,0.841285595795
330,male,0.868615598242,330.0,"602,677,688,741,789,821,890,926,957,963","590,593,598,619,628,635,682,690,812,996","590,593,598,619,628,635,682,690,812,996",0.54466874941,0.494746342492,0.390276389027
331,male,0.806683571684,331.0,"636,715,970,978,986","547,696,708,900","509,547,654,696,708,900",0.520061257209,0.176417288461,0.678052023009
332,male,0.661075209472,332.0,"611,681,730,801","659,806,851","659,706,806,834,842,851,864",0.695778921715,0.0544987657331,0.203179770346
333,male,0.756151202555,333.0,"618,644,661,744,781,847,895,943,969","553,572,713,763,927","553,572,620,713,763,927",0.348970796703,0.608112492647,0.84795075697
334,male,0.69414488725,334.0,"928,972","576,931,939","560,576,583,641,871,931,939",0.59542315234,0.525852227122,0.0635902432403
335,male,0.0774731342602,335.0,"534,638,668,678,712,719,749,798,800,814,828,904,914,919,955,956,994",,"748,752",0.13229746535,0.839219317616,0.22610002107
336,male,0.286765999271,336.0,"608,782,831,869,936",714,"589,714,813,881,979,982",0.687021224918,0.846304987682,0.553934387217
337,male,0.636451286051,337.0,"509,522,531,533,561,632,633,634,636,708,728,759,773","703,848","703,848,900,934",0.1969991954,0.225368767684,0.719906279485
338,male,0.0679685999198,338.0,"508,590,598,602,628,643,656,675,682,688,725,741,805,890,905,950,953,971",731,"731,750,793",0.260106333577,0.397628733657,0.456222030103
339,male,0.965943973906,339.0,"518,526,554,609,621,667,691,695,788,791,808,898,973,989","671,896","671,896",0.173244310819,0.931013695688,0.906243851954
340,male,0.145351091578,340.0,"801,835",851,"500,552,564,659,685,761,842,851,864,874,875",0.539609301513,0.147371493256,0.121939233035
341,male,0.791648578617,341.0,"520,799","527,657,985","527,589,657,687,985",0.678927417981,0.98586945719,0.480188309794
342,male,0.486432181723,342.0,"580,622,625","502,530,650,796,933,938,966","502,530,650,796,824,838,856,933,938,946,966",0.660198384287,0.466811865322,0.643505839619
343,male,0.832578081069,343.0,"580,622,665,796,824,913,937,938,946","650,966","650,838,966",0.124053536324,0.438895452146,0.674266278177
344,male,0.944771125556,344.0,"809,833,852,917","649,680,700,724,738,807,850,974,987,991","637,649,680,700,724,738,807,850,974,987,991",0.690873940935,0.136299303068,0.426055962544
345,male,0.424239662773,345.0,"625,642,781,847,913,915","553,595","514,553,572,595,620,824,838,912,965",0.523595600492,0.519371515694,0.772332567481
346,male,0.537138846994,346.0,"518,720,973","791,870,896,990","609,667,702,791,870,896,942,990",0.765376992874,0.901719390436,0.807815254447
347,male,0.980628416591,347.0,"506,518,556,711,774,958","651,760,896,990","651,760,896,990",0.439961667286,0.782421113074,0.846720382334
348,male,0.176181161597,348.0,"586,617,684,719,721,800,859,892,903,955",,"565,668,902,967",0.565497695931,0.830862592677,0.0816052441651
349,male,0.673168873432,349.0,"537,584,718,881,883,929,968",910,"568,820,910,932",0.574403903015,0.697675360915,0.576750286751
350,male,0.460511376932,350.0,"519,586,617,684,721,844,892,903,948,955",,"902,967",0.0642182824588,0.802763383072,0.0580843750692
351,male,0.96573865752,351.0,"765,776,999","552,557,564,704,875","552,557,564,704,875",0.581274616767,0.182152282283,0.0132050065035
352,male,0.899414319456,352.0,"526,808","609,691,695,727,791,887,898,989","554,609,671,691,695,727,791,887,898,989",0.896882973784,0.935950321866,0.958911721522
353,male,0.639932212349,353.0,"830,895","550,567,763,927,995","550,567,644,763,767,855,927,995,998",0.93129764945,0.604381376944,0.969702455214
354,male,0.776822241283,354.0,"536,575,624,908","592,615,710,735,839,880,888,925,938,965","592,615,710,735,797,839,880,888,889,925,938,965",0.604545676088,0.379889471945,0.77807714848
355,male,0.862757140369,355.0,"515,533,571,614,866,872","654,734","654,734,901",0.307720388188,0.248232186319,0.575702512152
356,male,0.50522587145,356.0,"515,866,886,917","614,734","571,614,654,673,734,850,872,901",0.437352610135,0.232813554647,0.557536450959
357,male,0.0544855230115,357.0,"566,863,928",686,"546,559,576,583,600,648,686,692,709,722,753,756,757,784,786,873,930,931,939",0.734271633356,0.463397758636,0.11335151256
358,male,0.230857711508,358.0,"602,688,725,890,963","635,682","508,590,598,628,635,643,656,682,741,750,950,964,971,996",0.753884843927,0.429586763321,0.408296890416
359,male,0.191806179631,359.0,"507,679,696,764,775,810,816,878,922,954,981",,737,0.0981631688185,0.0175409292778,0.732515416099
360,male,0.53833991681,360.0,,"556,907,943,958,969","556,599,618,651,744,760,774,907,943,958,969",0.868920763221,0.722897407622,0.780585909513
361,male,0.537490759389,361.0,"581,635,723,755,768,783,853,861,876,944,962,964","739,846,893","739,750,846,893",0.136094987572,0.38923456874,0.28287564638
362,male,0.303451878495,362.0,"511,601,613,655,780,837,868,909,983,988",,"512,577",0.143536440156,0.203105683558,0.950448746776
363,male,0.90046812943,363.0,"596,626,637,653,669,683,697,726,779,853,962,975,987","610,627,739,941,947","610,627,739,941,947",0.117448777667,0.236308496577,0.34237642206
364,male,0.347988789586,364.0,"611,649,681,730,809,823,906,924",,,0.0976520931404,0.0215379009857,0.319125987089
365,male,0.318739606077,365.0,"505,641,871,972",,560,0.222634459904,0.596556462967,0.000669826940963
366,male,0.957526014577,366.0,636,"509,531,561,623,632,633,703,728,829,848,900,934","509,531,561,623,632,633,703,728,829,848,900,934",0.967015230863,0.193742873182,0.757782101083
367,male,0.606934750174,367.0,"507,636,970,978,986","547,696,715,816,922","547,696,715,728,764,816,900,922,954",0.660361536587,0.130414878822,0.717786411774
368,male,0.770709914565,368.0,"519,617,684,721,844,916","541,892,903,967","541,892,902,903,948,967",0.817563118111,0.771345589251,0.0657116826821
369,male,0.899279206695,369.0,"584,718,803,883,920","539,605,619,811,860,910,921,977","539,605,619,811,860,910,921,977",0.502431586148,0.636880814558,0.491665682348
370,male,0.63760795691,370.0,828,"588,594,606,638,660,674,712,770,772","562,573,579,588,594,606,638,660,662,674,678,694,712,770,772,918,994",0.986375084712,0.704799453713,0.227843608328
371,male,0.600414173064,371.0,"567,587,644,661,855,895","763,927,995","763,767,899,927,995,998",0.453087531261,0.649820977976,0.989045835351
372,male,0.414108809533,372.0,"519,541,617,684,721,844,892,903,916",,"902,948,967",0.316071243222,0.779035809565,0.0489142195268
373,male,0.610383515489,373.0,,"500,563,659,730,806,851,874","500,552,563,659,730,761,801,806,835,842,851,864,874",0.954244596681,0.123210127283,0.178969294429
374,male,0.782805229239,374.0,"521,581,653,723,739,750,783,846,853,857,861,876,893,944,947,962,964,975",,,0.0346948802273,0.343341421354,0.273758525351
375,male,0.0865270615557,375.0,"602,656,688,725,890,963",,"508,590,598,628,635,643,682,741,793,926,950,971,996",0.698311995469,0.443140507014,0.423064510664
376,male,0.301733735582,376.0,884,"513,624,655,710,880,888,925","513,536,540,545,549,575,615,624,655,705,710,797,845,880,888,889,908,925,976",0.874976321703,0.359859337813,0.881364911585
